"PolicyName","VersionId","IsDefaultVersion","CreateDate","ServiceWildcard","ServicesAffected","PrivilegeEscalation","ResourceExposure","DataExfiltration","CredentialsExposure","InfrastructureModification","PrivilegeEscalation_CreateAccessKey","PrivilegeEscalation_CreateLoginProfile","PrivilegeEscalation_UpdateLoginProfile","PrivilegeEscalation_CreateNewPolicyVersion","PrivilegeEscalation_SetExistingDefaultPolicyVersion","PrivilegeEscalation_AttachUserPolicy","PrivilegeEscalation_AttachGroupPolicy","PrivilegeEscalation_AttachRolePolicy","PrivilegeEscalation_PutUserPolicy","PrivilegeEscalation_PutGroupPolicy","PrivilegeEscalation_PutRolePolicy","PrivilegeEscalation_AddUserToGroup","PrivilegeEscalation_UpdateRolePolicyToAssumeIt","PrivilegeEscalation_CreateEC2WithExistingIP","PrivilegeEscalation_PassExistingRoleToNewLambdaThenInvoke","PrivilegeEscalation_PassExistingRoleToNewLambdaThenTriggerWithNewDynamo","PrivilegeEscalation_PassExistingRoleToNewLambdaThenTriggerWithExistingDynamo","PrivilegeEscalation_PassExistingRoleToNewGlueDevEndpoint","PrivilegeEscalation_PassExistingRoleToCloudFormation","PrivilegeEscalation_PassExistingRoleToNewDataPipeline","PrivilegeEscalation_UpdateExistingGlueDevEndpoint","PrivilegeEscalation_EditExistingLambdaFunctionWithRole"
"AWSCodeCommitFullAccess","v3",False,"2019-06-12T21:27:53+00:00",1,1,"",0,0,0,42,"","","","","","","","","","","","","","","","","","","","","",""
"AWSBatchFullAccess","v1",False,"2016-12-06T19:35:42+00:00",1,1,"",0,0,0,9,"","","","","","","","","","","","","","","","","","","","","",""
"AWSBatchFullAccess","v2",False,"2016-12-13T00:38:59+00:00",1,1,"",0,0,0,9,"","","","","","","","","","","","","","","","","","","","","",""
"AWSBatchFullAccess","v5",True,"2018-11-05T21:09:23+00:00",1,1,"",0,0,0,9,"","","","","","","","","","","","","","","","","","","","","",""
"AWSBatchFullAccess","v4",False,"2018-06-12T17:46:09+00:00",1,1,"",0,0,0,9,"","","","","","","","","","","","","","","","","","","","","",""
"AWSBatchFullAccess","v3",False,"2018-04-04T22:58:33+00:00",1,1,"",0,0,0,9,"","","","","","","","","","","","","","","","","","","","","",""
"AWSCodeDeployRoleForECSLimited","v1",False,"2018-11-27T20:42:42+00:00",0,3,"",0,1,0,5,"","","","","","","","","","","","","","","","","","","","","",""
"AWSCodeDeployRoleForECSLimited","v2",False,"2018-12-19T18:06:16+00:00",0,3,"",0,1,0,5,"","","","","","","","","","","","","","","","","","","","","",""
"AWSCodeDeployRoleForECSLimited","v3",True,"2019-09-23T22:10:29+00:00",0,3,"",0,1,0,5,"","","","","","","","","","","","","","","","","","","","","",""
"AutoScalingReadOnlyAccess","v1",True,"2017-01-12T19:39:35+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"CloudFormationStackSetsOrgMemberServiceRolePolicy","v1",True,"2019-12-09T23:52:37+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"DAXServiceRolePolicy","v1",True,"2018-03-05T17:51:25+00:00",0,1,"",0,0,0,5,"","","","","","","","","","","","","","","","","","","","","",""
"CloudWatchReadOnlyAccess","v1",False,"2015-02-06T18:40:01+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"CloudWatchReadOnlyAccess","v2",False,"2017-11-02T20:50:10+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"CloudWatchReadOnlyAccess","v4",True,"2020-07-17T17:49:09+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"CloudWatchReadOnlyAccess","v3",False,"2018-05-10T21:40:42+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonEC2RoleforSSM","v6",False,"2018-08-15T14:24:05+00:00",0,4,"",0,2,0,11,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonEC2RoleforSSM","v1",False,"2015-05-29T17:48:35+00:00",0,3,"",0,0,0,5,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonEC2RoleforSSM","v8",True,"2019-01-24T19:20:51+00:00",0,4,"",0,2,0,11,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonEC2RoleforSSM","v7",False,"2018-10-24T19:37:47+00:00",0,4,"",0,2,0,11,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonEC2RoleforSSM","v2",False,"2015-10-23T22:12:37+00:00",0,4,"",0,1,0,8,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonEC2RoleforSSM","v5",False,"2017-09-22T21:04:17+00:00",0,4,"",0,2,0,11,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonEC2RoleforSSM","v4",False,"2017-08-10T20:49:08+00:00",0,4,"",0,2,0,11,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonEC2RoleforSSM","v3",False,"2016-12-01T07:07:24+00:00",0,4,"",0,2,0,10,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonEC2ContainerServiceforEC2Role","v6",True,"2019-06-13T19:11:37+00:00",0,3,"",0,0,1,10,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonEC2ContainerServiceforEC2Role","v1",False,"2015-03-19T18:45:18+00:00",0,1,"",0,0,0,6,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonEC2ContainerServiceforEC2Role","v2",False,"2015-08-17T23:33:23+00:00",0,1,"",0,0,0,7,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonEC2ContainerServiceforEC2Role","v5",False,"2017-05-17T23:09:13+00:00",0,3,"",0,0,1,10,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonEC2ContainerServiceforEC2Role","v4",False,"2016-05-04T18:56:55+00:00",0,3,"",0,0,1,9,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonEC2ContainerServiceforEC2Role","v3",False,"2015-12-19T00:12:16+00:00",0,2,"",0,0,1,7,"","","","","","","","","","","","","","","","","","","","","",""
"AWSServiceCatalogEndUserFullAccess","v6",False,"2019-06-18T22:04:55+00:00",0,1,"",0,0,0,1,"","","","","","","","","","","","","","","","","","","","","",""
"AWSServiceCatalogEndUserFullAccess","v1",False,"2018-02-15T17:22:32+00:00",0,1,"",0,0,0,1,"","","","","","","","","","","","","","","","","","","","","",""
"AWSServiceCatalogEndUserFullAccess","v7",True,"2019-07-10T20:30:52+00:00",0,1,"",0,0,0,1,"","","","","","","","","","","","","","","","","","","","","",""
"AWSServiceCatalogEndUserFullAccess","v2",False,"2018-09-29T00:30:14+00:00",0,1,"",0,0,0,1,"","","","","","","","","","","","","","","","","","","","","",""
"AWSServiceCatalogEndUserFullAccess","v5",False,"2019-02-06T02:00:22+00:00",0,1,"",0,0,0,1,"","","","","","","","","","","","","","","","","","","","","",""
"AWSServiceCatalogEndUserFullAccess","v4",False,"2018-11-02T23:06:45+00:00",0,1,"",0,0,0,1,"","","","","","","","","","","","","","","","","","","","","",""
"AWSServiceCatalogEndUserFullAccess","v3",False,"2018-10-22T18:55:11+00:00",0,1,"",0,0,0,1,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonCognitoIdpServiceRolePolicy","v1",True,"2020-06-26T22:30:20+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"LexBotPolicy","v1",False,"2017-02-17T22:18:13+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"LexBotPolicy","v2",True,"2019-11-13T22:29:16+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AWSCodeDeployRoleForECS","v1",False,"2018-11-27T20:40:57+00:00",0,5,"",0,1,0,7,"","","","","","","","","","","","","","","","","","","","","",""
"AWSCodeDeployRoleForECS","v2",False,"2018-12-19T17:57:04+00:00",0,6,"",1,1,0,8,"","","","","","","","","","","","","","","","","","","","","",""
"AWSCodeDeployRoleForECS","v3",True,"2019-09-23T22:37:46+00:00",0,6,"",1,1,0,8,"","","","","","","","","","","","","","","","","","","","","",""
"AWSEC2SpotFleetServiceRolePolicy","v1",False,"2017-10-23T19:13:06+00:00",0,2,"",1,0,0,2,"","","","","","","","","","","","","","","","","","","","","",""
"AWSEC2SpotFleetServiceRolePolicy","v2",False,"2017-11-17T22:01:06+00:00",0,2,"",1,0,0,2,"","","","","","","","","","","","","","","","","","","","","",""
"AWSEC2SpotFleetServiceRolePolicy","v4",True,"2020-03-16T19:16:21+00:00",0,2,"",1,0,0,3,"","","","","","","","","","","","","",2,"","","","","","","",""
"AWSEC2SpotFleetServiceRolePolicy","v3",False,"2018-03-28T19:04:33+00:00",0,2,"",1,0,0,3,"","","","","","","","","","","","","",2,"","","","","","","",""
"AmazonZocaloReadOnlyAccess","v1",True,"2015-02-06T18:41:14+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AWSImageBuilderReadOnlyAccess","v1",True,"2019-12-19T22:29:23+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AWSOpsWorksCMInstanceProfileRole","v1",False,"2016-11-24T09:48:22+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AWSOpsWorksCMInstanceProfileRole","v2",False,"2017-11-03T12:01:32+00:00",0,1,"",0,0,0,1,"","","","","","","","","","","","","","","","","","","","","",""
"AWSOpsWorksCMInstanceProfileRole","v3",True,"2019-10-22T07:40:17+00:00",0,1,"",0,0,0,1,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonBraketServiceRolePolicy","v1",False,"2020-08-04T17:12:23+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonBraketServiceRolePolicy","v2",True,"2020-08-06T20:10:42+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AutoScalingConsoleReadOnlyAccess","v1",True,"2017-01-12T19:48:53+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"ServerMigrationServiceConsoleFullAccess","v1",False,"2020-05-09T17:18:57+00:00",1,1,"",1,0,0,1,"","","","","","","","","","","","","","","","","","","","","",""
"ServerMigrationServiceConsoleFullAccess","v2",True,"2020-07-20T22:00:37+00:00",1,1,"",1,0,0,1,"","","","","","","","","","","","","","","","","","","","","",""
"AWSIoT1ClickReadOnlyAccess","v1",True,"2018-05-11T21:49:24+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonDMSCloudWatchLogsRole","v1",True,"2016-01-07T23:44:53+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonDocDBConsoleFullAccess","v1",False,"2019-01-09T20:37:28+00:00",0,3,"",0,0,0,48,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonDocDBConsoleFullAccess","v2",True,"2019-10-21T18:57:02+00:00",0,3,"",0,0,0,48,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonCognitoReadOnly","v1",False,"2015-03-24T17:06:46+00:00",0,1,"",1,0,3,0,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonCognitoReadOnly","v2",False,"2016-06-02T17:30:24+00:00",0,1,"",1,0,3,0,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonCognitoReadOnly","v4",True,"2019-08-01T19:21:04+00:00",0,1,"",1,0,3,0,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonCognitoReadOnly","v3",False,"2019-02-16T00:18:11+00:00",0,1,"",1,0,3,0,"","","","","","","","","","","","","","","","","","","","","",""
"AWSServiceRoleForIoTSiteWise","v6",False,"2020-03-26T21:02:43+00:00",0,3,"",1,0,0,12,"","","","","","","","","","","","","","","","","","","","","",""
"AWSServiceRoleForIoTSiteWise","v1",False,"2018-11-14T19:19:17+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AWSServiceRoleForIoTSiteWise","v7",True,"2020-04-25T02:15:01+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AWSServiceRoleForIoTSiteWise","v2",False,"2018-11-19T23:28:15+00:00",0,3,"",1,0,0,12,"","","","","","","","","","","","","","","","","","","","","",""
"AWSServiceRoleForIoTSiteWise","v5",False,"2019-11-21T21:52:26+00:00",0,3,"",1,0,0,12,"","","","","","","","","","","","","","","","","","","","","",""
"AWSServiceRoleForIoTSiteWise","v4",False,"2019-11-06T21:34:32+00:00",0,3,"",1,0,0,12,"","","","","","","","","","","","","","","","","","","","","",""
"AWSServiceRoleForIoTSiteWise","v3",False,"2019-02-11T20:49:09+00:00",0,3,"",1,0,0,12,"","","","","","","","","","","","","","","","","","","","","",""
"AWSQuicksightAthenaAccess","v6",False,"2019-09-10T17:59:46+00:00",0,2,"",0,0,0,14,"","","","","","","","","","","","","","","","","","","","","",""
"AWSQuicksightAthenaAccess","v1",False,"2016-12-09T02:31:03+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AWSQuicksightAthenaAccess","v7",True,"2020-06-25T16:24:58+00:00",0,2,"",0,0,0,14,"","","","","","","","","","","","","","","","","","","","","",""
"AWSQuicksightAthenaAccess","v2",False,"2017-06-20T20:57:47+00:00",0,1,"",0,0,0,2,"","","","","","","","","","","","","","","","","","","","","",""
"AWSQuicksightAthenaAccess","v5",False,"2019-08-08T17:51:51+00:00",0,2,"",0,0,0,14,"","","","","","","","","","","","","","","","","","","","","",""
"AWSQuicksightAthenaAccess","v4",False,"2018-08-07T20:24:55+00:00",0,2,"",0,0,0,14,"","","","","","","","","","","","","","","","","","","","","",""
"AWSQuicksightAthenaAccess","v3",False,"2017-08-11T23:37:32+00:00",0,2,"",0,0,0,14,"","","","","","","","","","","","","","","","","","","","","",""
"AWSCloud9EnvironmentMember","v1",False,"2017-11-30T16:18:28+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AWSCloud9EnvironmentMember","v2",True,"2020-07-29T06:29:08+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AWSQuickSightDescribeRedshift","v1",True,"2015-11-10T23:25:01+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AWSIoTSiteWiseFullAccess","v1",True,"2018-12-04T20:53:39+00:00",1,1,"",3,0,0,27,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonGlacierReadOnlyAccess","v1",False,"2015-02-06T18:40:27+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonGlacierReadOnlyAccess","v2",True,"2016-05-05T18:46:10+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AWSApplicationAutoscalingRDSClusterPolicy","v1",False,"2017-10-17T17:46:56+00:00",0,2,"",0,0,0,5,"","","","","","","","","","","","","","","","","","","","","",""
"AWSApplicationAutoscalingRDSClusterPolicy","v2",False,"2017-12-04T19:13:45+00:00",0,2,"",0,0,0,6,"","","","","","","","","","","","","","","","","","","","","",""
"AWSApplicationAutoscalingRDSClusterPolicy","v3",True,"2018-08-07T19:14:24+00:00",0,3,"",1,0,0,7,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonElasticMapReduceReadOnlyAccess","v1",False,"2015-02-06T18:40:23+00:00",0,1,"",0,1,0,1,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonElasticMapReduceReadOnlyAccess","v2",False,"2017-05-22T23:00:19+00:00",0,1,"",0,1,0,1,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonElasticMapReduceReadOnlyAccess","v3",True,"2020-07-29T23:14:09+00:00",0,1,"",0,1,0,1,"","","","","","","","","","","","","","","","","","","","","",""
"AWSBatchServiceEventTargetRole","v1",True,"2018-02-28T22:31:13+00:00",0,1,"",0,0,0,1,"","","","","","","","","","","","","","","","","","","","","",""
"AWSCodePipelineCustomActionAccess","v1",True,"2015-07-09T17:02:54+00:00",0,1,"",0,0,1,1,"","","","","","","","","","","","","","","","","","","","","",""
"RDSCloudHsmAuthorizationRole","v1",False,"2015-02-06T18:41:29+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"RDSCloudHsmAuthorizationRole","v2",True,"2019-09-26T22:14:29+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AWSEnhancedClassicNetworkingMangementPolicy","v1",True,"2017-09-20T17:29:09+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AWSIoTDeviceDefenderPublishFindingsToSNSMitigationAction","v1",True,"2019-08-07T17:04:37+00:00",0,1,"",0,0,0,1,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonMQApiReadOnlyAccess","v1",True,"2018-12-18T20:31:13+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AWSGreengrassResourceAccessRolePolicy","v1",False,"2017-02-14T21:17:24+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AWSGreengrassResourceAccessRolePolicy","v2",False,"2017-05-02T22:09:34+00:00",1,1,"",1,0,0,34,"","","","","","","","","","","","","","","","","","","","","",""
"AWSGreengrassResourceAccessRolePolicy","v5",True,"2018-11-14T00:35:02+00:00",1,1,"",1,0,0,34,"","","","","","","","","","","","","","","","","","","","","",""
"AWSGreengrassResourceAccessRolePolicy","v4",False,"2018-03-28T17:32:49+00:00",1,1,"",1,0,0,34,"","","","","","","","","","","","","","","","","","","","","",""
"AWSGreengrassResourceAccessRolePolicy","v3",False,"2017-05-26T23:10:54+00:00",1,1,"",1,0,0,34,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonInspectorFullAccess","v1",False,"2015-10-07T17:08:04+00:00",1,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonInspectorFullAccess","v2",False,"2016-03-09T04:06:22+00:00",1,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonInspectorFullAccess","v5",True,"2017-12-21T14:53:31+00:00",1,1,"",1,0,0,1,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonInspectorFullAccess","v4",False,"2017-11-01T18:20:39+00:00",1,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonInspectorFullAccess","v3",False,"2017-09-12T17:42:57+00:00",1,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AWSCodeDeployRole","v6",False,"2017-09-11T19:09:51+00:00",0,5,"",0,0,0,19,"","","","","","","","","","","","","","","","","","","","","",""
"AWSCodeDeployRole","v1",False,"2015-05-04T18:05:37+00:00",0,1,"",0,0,0,4,"","","","","","","","","","","","","","","","","","","","","",""
"AWSCodeDeployRole","v8",True,"2020-05-19T17:11:39+00:00",0,5,"",0,0,0,20,"","","","","","","","","","","","","","","","","","","","","",""
"AWSCodeDeployRole","v7",False,"2019-09-23T21:47:54+00:00",0,5,"",0,0,0,19,"","","","","","","","","","","","","","","","","","","","","",""
"AWSCodeDeployRole","v2",False,"2016-02-17T16:35:27+00:00",0,2,"",0,0,0,5,"","","","","","","","","","","","","","","","","","","","","",""
"AWSCodeDeployRole","v5",False,"2017-08-08T20:43:17+00:00",0,4,"",0,0,0,18,"","","","","","","","","","","","","","","","","","","","","",""
"AWSCodeDeployRole","v4",False,"2017-01-24T23:42:04+00:00",0,3,"",0,0,0,16,"","","","","","","","","","","","","","","","","","","","","",""
"AWSCodeDeployRole","v3",False,"2016-09-14T22:11:01+00:00",0,2,"",0,0,0,5,"","","","","","","","","","","","","","","","","","","","","",""
"EC2InstanceProfileForImageBuilder","v1",False,"2019-12-01T19:08:23+00:00",0,1,"",0,0,0,1,"","","","","","","","","","","","","","","","","","","","","",""
"EC2InstanceProfileForImageBuilder","v2",False,"2020-06-15T17:44:31+00:00",0,1,"",0,0,0,1,"","","","","","","","","","","","","","","","","","","","","",""
"EC2InstanceProfileForImageBuilder","v3",True,"2020-08-27T16:40:50+00:00",0,1,"",0,0,0,1,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonSNSReadOnlyAccess","v1",True,"2015-02-06T18:41:06+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonMachineLearningManageRealTimeEndpointOnlyAccess","v1",True,"2015-04-09T17:32:41+00:00",0,1,"",0,0,0,2,"","","","","","","","","","","","","","","","","","","","","",""
